Codigo do Item,Descrição do Item,Marca,País de Origem,Produtor,Tipo de Vinho,Safra,Preço,Desconto Máximo,Tipo de Garrafa,Estoque Atual,GTIN Un.,GTIN Cod. Barra,DUN Un.,DUN Cod. Barra,Região de Origem,Tipo de Uva,Percentual IPI,UPDATED_AT,Valor em Real,Valor com desconto,col_22
38227,MARGAUX PRIVATE RESERVE 2022 (TTO) (SCHRODER E SCHYLER),Mistral,França,SCHRÖDER & SCHŸLER,Tinto,2022,95.9,35,750ml,879,GF,3263070060375,CAIXA C/6,03263070060382,Bordeaux,"Cabernet Sauvignon (55%), Merlot (35%) e Cabernet Franc (15%)",6.5,2026/01/16 08:00:02.963000000,516.38314,481.38314,
35152,VALPOLICELLA CLASSICO DOC 2020 (TTO) (CAMPAGNOLA),Mistral,Itália,CAMPAGNOLA,Tinto,2020,30.9,35,750ml,39,GF,8002645131066,,,Veneto,"Corvina Veronesse 40%, Corvinone 40% e  Rondinella 20%",6.5,2026/01/16 08:00:02.963000000,166.38413999999997,131.38413999999997,
37823,CARMEN INSIGNE MERLOT 2023 (TTO) (VINA CARMEN),Mistral,Chile,VIÑA CARMEN,Tinto,2023,15.5,35,750ml,5,GF,7804335754156,CAIXA C/12,17804335754153,Valle Central,Merlot (100%),6.5,2026/01/16 08:00:02.963000000,83.4613,48.461299999999994,
2207220,APICE SYRAH ROSE VALLE CENTRAL 2022,Mistral_Vinci,Chile,VIÑA DEL TRIUNFO,Rosado,2022,16.9,35,750ml,779,GF,7808765728503,CAIXA C/12,17808765728509,Valle Central,Syrah (100%),6.5,2026/01/16 08:00:02.963000000,90.99973999999999,55.99973999999999,
37419,FAMILLE PERRIN VINSOBRES AOC LES CORNUDS 2021 (TTO) (FAMILLE PERRIN),Mistral,França,FAMILLE PERRIN,Tinto,2021,50.9,35,750ml,263,GF,3296184016426,CAIXA C/12,13296184016423,Rhône,Grenache (50%) e Syrah (50%),6.5,2026/01/16 08:00:02.963000000,274.07614,239.07614,
34564,WINEMAKER S RED CABERNET SAUVIGNON BLEND 2019 (TTO) (VINA CARMEN),Mistral,Chile,VIÑA CARMEN,Tinto,2019,55.9,35,750ml,144,,,,,Valle del Maipo,"Cabernet Sauvignon (88%), Petit Verdot (7%) e Syrah (5%)",6.5,2026/01/16 08:00:02.963000000,300.99914,265.99914,
35672,CHAMBOLLE MUSIGNY AOC 2020 (TTO) (FAIVELEY),Mistral,França,FAIVELEY,Tinto,2020,219.5,25,750ml,64,GF,3351000342018,,,Bourgogne,Pinot Noir,6.5,2026/01/16 08:00:02.963000000,1181.9197,1156.9197,
36998,DOMAINE FAIVELEY GEVREY CHAMBERTIN AOC VIEILLES VIGNES 2021 (TTO) (FAIVELEY),Mistral,França,FAIVELEY,Tinto,2021,199,25,750ml,100,GF,3351004362111,,,Bourgogne,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,1071.5354,1046.5354,
36866,SCHOENENBOURG GRAND CRU 2017 (BCO) (DOMAINE MARCEL DEISS),Mistral,França,DOMAINE MARCEL DEISS,Branco,2017,239.9,15,750ml,57,GF,3568211173700,CAIXA C/6,13568211173707,Alsace,Riesling e diversas outras castas,6.5,2026/01/16 08:00:02.963000000,1291.76554,1276.76554,
36961,BARON DE L POUILLY FUME AOC 2020 (BCO) (BARON DE LADOUCETTE E COMTE LAFOND),Mistral,França,BARON DE LADOUCETTE & LAFOND,Branco,2020,265.9,15,750ml,104,GF,3443091000318,CAIXA C/6,13443090062314,Loire,Sauvignon Blanc,6.5,2026/01/16 08:00:02.963000000,1431.7651399999997,1416.7651399999997,
37061,MEANDRO BRANCO 2022 (BCO) (QUINTA DO VALE MEAO),Mistral,Portugal,QUINTA DO VALE MEÃO,Branco,2022,52.9,35,750ml,195,GF,5607425500167,CAIXA C/6,15607425501161,Douro,Rabigato e Arinto,6.5,2026/01/16 08:00:02.963000000,284.84533999999996,249.84533999999996,
2239,HIDALGO OLOROSO FARAON SECO (JER),Mistral,Espanha,HIDALGO,Jerez,Não se aplica,67.9,30,750ml,67,GF,8411705100131,CAIXA C/6,68411705100133,Jerez,Palomino Fino (100%),13,2026/01/16 08:00:02.963000000,365.61434,335.61434,
36915,CHATEAU TALBOT - SAINT JULIEN AOC 2021 (TTO) (CRU CLASSE (MEDOC/GRAVES),Mistral,França,CRU CLASSÉ (MÉDOC-GRAVES),Tinto,2021,267.9,15,750ml,35,,,,,Bordeaux,"Cabernet Sauvignon (71%), Merlot (24%) e Petit Verdot (5%)",6.5,2026/01/16 08:00:02.963000000,1442.53434,1427.53434,
39429,DOPFF AU MOULIN RIESLING CUVEE EUROPE 2023 (BCO) (DOPFF AU MOULIN),Mistral,França,DOPFF AU MOULIN,Branco,2023,55.9,35,750ml,622,GF,3179200011004,CAIXA C/6,03179201011003,Alsace,Riesling,6.5,2026/01/16 08:00:02.963000000,300.99914,265.99914,
37092,"AMAYNA SYRAH 2021 (TTO) (GARCES SILVA FAMILY VINEYARDS - AMAYNA, BOYA)",Mistral,Chile,GARCÉS SILVA FAMILY VINEYARDS,Tinto,2021,65.9,35,750ml,1251,GF,7804605830238,CAIXA C/12,17804605830235,Valle de San Antonio,Syrah (100%),6.5,2026/01/16 08:00:02.963000000,354.84514,319.84514,
39404,CARMEN PREMIER RESERVA CHARDONNAY 2024 (BCO) (VINA CARMEN),Mistral,Chile,VIÑA CARMEN,Branco,2024,22.9,35,750ml,1414,GF,7804335002660,CAIXA C/12,17804335002667,Aconcagua,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,123.30733999999998,88.30733999999998,
38464,375ML LA VIEILLE FERME BLANC 2023 (BCO) (LA VIEILLE FERME),Mistral,França,LA VIEILLE FERME,Branco,2023,17.5,40.78,375ml,671,GF,3296180005677,CAIXA C/24,13296180005674,Rhône,"Bourboulenc, Grenache Blanc, Ugni Blanc e Vermentino",6.5,2026/01/16 08:00:02.963000000,94.23049999999999,53.45049999999999,
39223,BARDOLINO CLASSICO DOC 2023 (TTO) (CAMPAGNOLA),Mistral,Itália,CAMPAGNOLA,Tinto,2023,23.9,35,750ml,1001,GF,8002645221064,CAIXA C/6,08002645221866,Veneto,"Corvina, Rondinella e Molinara",6.5,2026/01/16 08:00:02.963000000,128.69194,93.69193999999999,
39203,"1,5L JACOPO BIONDI SANTI SASSOALLORO TOSCANA IGT 2023 (TTO)(CASTELLO DI MONTEPO/JACOPO BIONDI SANTI)",Mistral,Itália,CASTELLO DI MONTEPÒ,Tinto,2023,174.9,35,1500ml,509,GF,8033210410972,CAIXA C/3,18033210410979,Toscana,Sangiovese Grosso (100%),6.5,2026/01/16 08:00:02.963000000,941.76654,906.76654,
36632,"1,5L OPUS ONE NAPA VALLEY 2017 (TTO) (OPUS ONE)",Mistral,Estados Unidos,OPUS ONE,Tinto,2017,2299,20,1500ml,3,GF,0753604063178,CAIXA C/3,30753604063179,Califórnia,"Cabernet Sauvignon (80%), Petit Verdot (9%), Merlot (5%), Cabernet Franc (5%) e Malbec (1%)",6.5,2026/01/16 08:00:02.963000000,12379.1954,12359.1954,
38416,JOSEPH DROUHIN CHASSAGNE-MONTRACHET PREMIER CRU MORGEOT MARQUIS DE LAGUICHE 2022 (BCO) (JOSEPH DROUHIN),Mistral,França,JOSEPH DROUHIN,Branco,2022,589.9,35,750ml,68,GF,012086352010,CAIXA C/6,20012086352014,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,3176.37554,3141.37554,
36037,DOMAINE DE MONTILLE PULIGNY MONTRACHET AOC 2019 (BCO) (DOMAINE DE MONTILLE),Mistral,França,DOMAINE DE MONTILLE,Branco,2019,249.5,25,750ml,93,,,,,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,1343.4577,1318.4577,
0213150,CHABLIS GRAND CRU VAUDESIR 2015 (DOMAINE JEAN PAUL DROIN) - BCO,Mistral,França,DOMAINE JEAN PAUL DROIN,Branco,2015,199.9,10,750ml,2,,,,,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,1076.38154,1066.38154,
0596160,CHATEAU RAUZAN-DESPAGNE ROUGE RESERVE 2016 - TTO,Mistral_Vinci,França,CHÂTEAU RAUZAN-DESPAGNE,Tinto,2016,45.9,35,750ml,1,GF,3375080136510,,,Bordeaux,60% Merlot e 40% Cabernet Sauvignon,6.5,2026/01/16 08:00:02.963000000,247.15313999999998,212.15313999999998,
0596161,375 ML CHATEAU RAUZAN-DESPAGNE ROUGE RESERVE 2016 (CHATEAU RAUZAN-DESPAGNE) - TTO,Mistral_Vinci,França,CHÂTEAU RAUZAN-DESPAGNE,Tinto,2016,29.9,35,375ml,1,GF,3375080136312,,,Bordeaux,60% Merlot e 40% Cabernet Sauvignon,6.5,2026/01/16 08:00:02.963000000,160.99954,125.99954,
0701184,187ML TILIA MALBEC SYRAH 2018 (TILIA) - TTO,Mistral_Vinci,Argentina,TILIA,Tinto,2018,6.5,35,187ml,4,GF,7794450940032,,,Mendoza,50% Malbec e 50% Syrah,6.5,2026/01/16 08:00:02.963000000,34.9999,-0.00010000000000331966,
0703184,187ML TILIA CHARDONNAY 2018 (TILIA) - BCO,Vinci,Argentina,TILIA,Branco,2018,5.9,35,187ml,2,GF,7794450940049,,,Mendoza,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,31.76914,-3.23086,
0704170,LA POSTA PIZZELLA MALBEC 2017 (LA POSTA) - TTO,Vinci,Argentina,LA POSTA (LAURA CATENA),Tinto,2017,28.5,35,750ml,2,GF,7794450093516,,,Mendoza,Malbec,6.5,2026/01/16 08:00:02.963000000,153.4611,118.46109999999999,
0705170,LA POSTA PAULUCCI MALBEC 2017 LA POSTA (LAURA CATENA) - TTO,Mistral_Vinci,Argentina,LA POSTA (LAURA CATENA),Tinto,2017,28.5,35,750ml,2,GF,7794450093509,,,Mendoza,100% Malbec,6.5,2026/01/16 08:00:02.963000000,153.4611,118.46109999999999,
0755180,GOVERNO TOSCANA IGT 2018 (CASTELLARE DI CASTELLINA) - TTO,Mistral_Vinci,Itália,CASTELLARE DI CASTELLINA,Tinto,2018,39.9,35,750ml,1,GF,8033803760064,,,Toscana,"Sangiovese, Malvasia Nera, Canaiolo",6.5,2026/01/16 08:00:02.963000000,214.84554,179.84554,
0755190,GOVERNO TOSCANA IGT 2019 (CASTELLARE DI CASTELLINA) - TTO,Mistral_Vinci,Itália,CASTELLARE DI CASTELLINA,Tinto,2019,40.5,35,750ml,1,GF,8033803760064,,,Toscana,"Sangiovese, Malvasia Nera, Canaiolo",6.5,2026/01/16 08:00:02.963000000,218.0763,183.0763,
0757170,CHIANTI CLASSICO RISERVA DOCG 2017 (CASTELLARE DI CASTELLINA) - TTO,Mistral_Vinci,Itália,CASTELLARE DI CASTELLINA,Tinto,2017,94.5,30,750ml,1,GF,8033803760019,,,Toscana,95% Sangiovese e 5% Canaiolo,6.5,2026/01/16 08:00:02.963000000,508.8447,478.8447,
1203040,CH COS D'ESTOURNEL 2004 TTO - CH. REYBIER,Vinci,França,CRU CLASSÉ (MÉDOC-GRAVES),Tinto,2004,599,20,750ml,1,,,,,Bordeaux,Cabernet Sauvignon,6.5,2026/01/16 08:00:02.963000000,3225.3754,3205.3754,
1351020,LES PAGODES DE COS 2002 - TTO (DEUXIEME VIN),Mistral_Vinci,França,DEUXIÈME VIN,Tinto,2002,292.2,20,750ml,2,,,,,Bordeaux,Cabernet Sauvignon (55%) e Merlot (45%),6.5,2026/01/16 08:00:02.963000000,1573.3801199999998,1553.3801199999998,
1351040,LES PAGODES DE COS 2004 - TTO (DEUXIEME VIN),Vinci,França,DEUXIÈME VIN,Tinto,2004,215.4,20,750ml,2,,,,,Bordeaux,Cabernet Sauvignon (100%),6.5,2026/01/16 08:00:02.963000000,1159.84284,1139.84284,
1468190,CHABLIS PREMIER CRU VAILLONS 2019,Mistral,França,DOMAINE JEAN PAUL DROIN,Branco,2019,135,20,750ml,1,GF,097985154521,,,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,726.9209999999999,706.9209999999999,
1517160,URBAN UCO CHARDONNAY 2016 O.FOURNIER BCO,Vinci,Argentina,O. FOURNIER,Branco,2016,18.9,30,750ml,1,GF,7798098894511,,,Mendoza,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,101.76893999999999,71.76893999999999,
1522060,FONTODI SYRAH CASE VIA 2006 - TTO,Mistral_Vinci,Itália,FONTODI,Tinto,2006,159.5,30,750ml,1,,,,,Toscana,Syrah (100%),6.5,2026/01/16 08:00:02.963000000,858.8437,828.8437,
1566160,LA PINETA PINOT NERO IGT 2016 (PODERE MONASTERO) - TTO,Mistral_Vinci,Itália,PODERE MONASTERO,Tinto,2016,125.5,35,750ml,16,,,,,Toscana,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,675.7673,640.7673,
1633060,CHATEAU LEOVILLE-POYFERRE 2006 CRU CLASSE (MEDOC/GRAVES) - TTO,Vinci,França,CRU CLASSÉ (MÉDOC-GRAVES),Tinto,2006,375,20,750ml,2,,,,,Bordeaux,"73% Cabernet Sauvignon, 21% Merlot e 6% Petit Verdot",6.5,2026/01/16 08:00:02.963000000,2019.225,1999.225,
16976,MG CH. MALARTIC-LAGRAVIERE 2004 (TTO),Mistral,França,CRU CLASSÉ (MÉDOC-GRAVES),Tinto,2004,347.4,20,1500ml,1,,,,,Bordeaux,"Merlot (45%), Cabernet Sauvignon (45%), Cabernet Franc (8%) e Petit Verdot (2%)",6.5,2026/01/16 08:00:02.963000000,1870.6100399999998,1850.6100399999998,
17104,LES PAGODES DE COS 2004 (TTO),Mistral,França,DEUXIÈME VIN,Tinto,2004,215.4,20,750ml,1,,,,,Bordeaux,Cabernet Sauvignon (55%) e Merlot (45%),6.5,2026/01/16 08:00:02.963000000,1159.84284,1139.84284,
1797090,CHATEAU HAUT MONTEIL 2009 (SCHRODER E SCH¿LER) (COM SELO),Vinci,França,SCHRÖDER & SCHŸLER,Branco Doce,2009,68,30,750ml,2,,,,,Bordeaux,,6.5,2026/01/16 08:00:02.963000000,366.1528,336.1528,
18067,CH. PHELAN SEGUR 2005 (TTO),Mistral,França,CRU BOURGEOIS,Tinto,2005,319.5,20,750ml,2,,,,,Bordeaux,"Merlot 50%, Cabernet Sauvignon 47%, Cabernet Fanc 3%",6.5,2026/01/16 08:00:02.963000000,1720.3797,1700.3797,
1870080,CHATEAU GRAND PUY DUCASSE 2008 (CRU CLASSE-MEDOC-GRAVES) - TTO,Mistral_Vinci,França,CRU CLASSÉ (MÉDOC-GRAVES),Tinto,2008,177.48,20,750ml,3,,,,,Bordeaux,Cabernet Sauvignon (60%) e Merlot (40%),6.5,2026/01/16 08:00:02.963000000,955.6588079999999,935.6588079999999,
1871070,RESERVE DE LA COMTESSE 2007 (DEUXIEME VIN) -TTO,Vinci,França,DEUXIÈME VIN,Tinto,2007,192.96,20,750ml,1,,,,,Bordeaux,Cabernet Sauvignon (100%),6.5,2026/01/16 08:00:02.963000000,1039.012416,1019.012416,
18739,CH. GISCOURS 2006 (TTO),Mistral,França,CRU CLASSÉ (MÉDOC-GRAVES),Tinto,2006,263.4,20,750ml,1,,,,,Bordeaux,"Cabernet Sauvignon (55%), Merlot (35%), Cabernet Franc (5%) e Petit Verdot (5%)",6.5,2026/01/16 08:00:02.963000000,1418.3036399999999,1398.3036399999999,
1895170,LA POSTA GLORIETA PINOT NOIR 2017 LA POSTA (LAURA CATENA) - TTO,Vinci,Argentina,LA POSTA (LAURA CATENA),Tinto,2017,28.5,35,750ml,2,GF,7798126082248,,,Mendoza,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,153.4611,118.46109999999999,
1896170,LA POSTA MALBEC VINEYARD BLEND 2017 LA POSTA (LAURA CATENA),Vinci,Argentina,LA POSTA (LAURA CATENA),Tinto,2017,21.9,35,750ml,1,GF,7798126081623,,,Mendoza,100% Malbec,6.5,2026/01/16 08:00:02.963000000,117.92273999999999,82.92273999999999,
19060,MEIA CH. DE MALLE 2006 (BCO/DCE),Mistral,França,BORDEAUX - BRANCOS DOCES,Branco Doce,2006,79.9,20,375ml,2,,,,,Bordeaux,"Sémillon (69%), Sauvignon Blanc (28%) e Muscadelle (28%)",6.5,2026/01/16 08:00:02.963000000,430.22954000000004,410.22954000000004,
19393,KIT CONTENDO 1TIKAL LOCURA 2006 (MAGNUM) + SUPORTE ARTESANAL DE COURO,Mistral,Argentina,TIKAL - ERNESTO CATENA,Tinto,2006,343.5,10,Kit,12,GF,7798126080831,,,Mendoza,"Malbec, Bonarda e Torrontés",9.75,2026/01/16 08:00:02.963000000,1849.6100999999999,1839.6100999999999,
2066090,BRUNELLO DI MONTALCINO DOCG 2009(VILLA POGGIO SALVI),Vinci,Itália,VILLA POGGIO SALVI,Tinto,2009,154.5,30,750ml,5,GF,8053629460184,,,Toscana,Sangiovese Grosso 100%,6.5,2026/01/16 08:00:02.963000000,831.9207,801.9207,
21300,MONTRACHET MARQUIS DE LAGUICHE 2008 (BCO) (JOSEPH DROUHIN) (COM SELO),Mistral,França,JOSEPH DROUHIN,Branco,2008,1489.5,15,750ml,2,,,,,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,8020.3616999999995,8005.3616999999995,
2158170,VITO SYRAH ROSE 2017 (PICCINI) - RS,Mistral_Vinci,Itália,VITO (PICCINI),Rosado,2017,15.5,35,750ml,1,GF,8002793008746,,,Toscana,100% Syrah,6.5,2026/01/16 08:00:02.963000000,83.4613,48.461299999999994,
2159180,VITO CHARDONNAY 2018 (PICCINI) - BCO,Vinci,Itália,VITO (PICCINI),Branco,2018,15.5,35,750ml,1,GF,8002793008760,,,Toscana,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,83.4613,48.461299999999994,
2250190,PICCINI BUON GOVERNO TOSCANA IGT 2019,Mistral_Vinci,Itália,PICCINI,Tinto,2019,25.9,35,750ml,1,GF,8002793009828,,,Toscana,"80% Sangiovese, 10% Merlot, 5% Colorino e 5% Cabernet Sauvignon",6.5,2026/01/16 08:00:02.963000000,139.46114,104.46114,
22573,PRELAT DE PAPE CLEMENT 2007 (TTO) (BERNARD MAGREZ) (COM SELO),Mistral,França,BERNARD MAGREZ,Tinto,2007,190.2,30,750ml,1,GF,3760020782399,,,Bordeaux,"""Merlot (49%), Cabernet Sauvignon (46%), Cabernet Franc (3%) e Petit Verdot (2%)_x000D_""",6.5,2026/01/16 08:00:02.963000000,1024.1509199999998,994.1509199999998,
2260000,1882 SPUMANTE (PICCINI) - ESP,Mistral_Vinci,Itália,PICCINI,Espumante,Não se aplica,24.9,35,750ml,1,GF,8002793009842,,,Toscana,75% Glera e 25% Chardonnay,6.5,2026/01/16 08:00:02.963000000,134.07654,99.07654,
22632,GRANDS ECHEZEAUX GRAND CRU 2009 (TTO) (JOSEPH DROUHIN) (COM SELO),Mistral,França,JOSEPH DROUHIN,Tinto,2009,823,15,750ml,1,,,,,Bourgogne,Pinot Noir(100%),6.5,2026/01/16 08:00:02.963000000,4431.525799999999,4416.525799999999,
22740,MG CH. MOULIN HAUT LAROQUE 2008 (TTO) (COM SELO),Mistral,França,PETITS CHÂTEAUX,Tinto,2008,335,20,1500ml,1,,,,,Bordeaux,"""65 % Merlot, 20 % Cabernet Franc, 10 % Cabernet Sauvignon, _x000D_5 % Malbec""",6.5,2026/01/16 08:00:02.963000000,1803.841,1783.841,
22920,MG CHEVALIER-MONTRACHET GRAND CRU 2008 (BCO) (CHATEAU DE PULIGNY-MONTRACHET) (COM SELO),Mistral,França,CHÂTEAU DE PULIGNY-MONTRACHET,Branco,2008,1438.5,10,1500ml,1,,,,,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,7745.7471,7735.7471,
23463,CH. BRANAIRE-DUCRU 2000 (TTO) (CRU CLASSE (MEDOC/GRAVES) (COM SELO),Mistral,França,CRU CLASSÉ (MÉDOC-GRAVES),Tinto,2000,526.9,20,750ml,1,,,,,Bordeaux,"Cabernet Sauvignon (63%), Merlot (30%), Petit Verdot (4%) e Cabernet Franc (3%)",6.5,2026/01/16 08:00:02.963000000,2837.14574,2817.14574,
23585,MEIA CARMES DE RIEUSSEC 2009 (BCO/DCE) (COM SELO),Mistral,França,BORDEAUX - BRANCOS DOCES,Branco Doce,2009,64.5,20,375ml,2,,,,,Bordeaux,"Sémillon (92%), Sauvignon (5%) e Muscadelle (3%)",6.5,2026/01/16 08:00:02.963000000,347.3067,327.3067,
24291,MEIA CH. GUIRAUD SAUTERNES 2009 (COM SELO),Mistral,França,BORDEAUX - BRANCOS DOCES,Branco Doce,2009,125.5,20,375ml,1,,,,,Bordeaux,Semillon (65%) e Sauvignon Blanc (35%),6.5,2026/01/16 08:00:02.963000000,675.7673,655.7673,
24650,CHEVALIER-MONTRACHET GRAND CRU 2009 ( BCO) (CHATEAU DE PULIGNY-MONTRACHET) (COM SELO),Mistral,França,CHÂTEAU DE PULIGNY-MONTRACHET,Branco,2009,793,10,750ml,1,,,,,Bourgogne,Chardonnay 100%,6.5,2026/01/16 08:00:02.963000000,4269.9878,4259.9878,
34669,DOMAINE JEAN MARC MILLOT BOURGOGNE ALIGOTE AOC LES DEUX TERRES 2020 (BCO) (DOMAINE JEAN-MARC MILLOT),Mistral,França,DOMAINE JEAN-MARC MILLOT,Branco,2020,89.9,15,750ml,10,GF,0097985160027,CAIXA C/6,20097985160021,Bourgogne,Aligoté (100%),6.5,2026/01/16 08:00:02.963000000,484.07554,469.07554,
25515,CH. GRAND PUY LACOSTE 2010 (TTO) (CRU CLASSE (MEDOC/GRAVES),Mistral,França,CRU CLASSÉ (MÉDOC-GRAVES),Tinto,2010,466,20,750ml,2,,,,,Bordeaux,Cabernet Sauvignon (72%) e Merlot (28%),6.5,2026/01/16 08:00:02.963000000,2509.2236,2489.2236,
25583,MEIA CHIANTI GENTILESCO DOCG 2011 (TTO) (BONACCHI),Mistral,Itália,BONACCHI,Tinto,2011,14.9,30,375ml,1,,,,,Toscana,"Sangiovese (85%), Canaiolo e Malvasia del Chianti (15%)",6.5,2026/01/16 08:00:02.963000000,80.23054,50.230540000000005,
25589,MASI TUPUNGATO MALBEC 2012 (TTO),Mistral,Argentina,MASI TUPUNGATO (AGRICOLA MASI),Tinto,2012,17.5,30,750ml,2,GF,8002062007067,,,Mendoza,Malbec (100%),6.5,2026/01/16 08:00:02.963000000,94.23049999999999,64.23049999999999,
26194,MG CH. DUHART-MILON-ROTHSCHILD 2010 (TTO) (CRU CLASSE (MEDOC/GRAVES),Mistral,França,CRU CLASSÉ (MÉDOC-GRAVES),Tinto,2010,999.5,20,1500ml,1,,,,,Bordeaux,Cabernet Sauvignon (70%) e Merlot (30%),6.5,2026/01/16 08:00:02.963000000,5381.9077,5361.9077,
26199,MEIA CH. RIEUSSEC 2009 (BCO/DCE) (BORDEAUX - BRANCOS DOCES),Mistral,França,BORDEAUX - BRANCOS DOCES,Branco Doce,2009,139,20,375ml,1,,,,,Bordeaux,"millon (84%), Sauvignon (12%) e Muscadelle (4%)",6.5,2026/01/16 08:00:02.963000000,748.4594,728.4594,
26247,LA VIEILLE CURE 2010 (TTO) (PETITS CHATEAUX),Mistral,França,PETITS CHÂTEAUX,Tinto,2010,99.9,20,750ml,4,GF,3364501101015,,,Bordeaux,,6.5,2026/01/16 08:00:02.963000000,537.92154,517.92154,
26658,MG VOLNAY 1ER CRU SANTENOTS DU MILIEU 2011 (TTO) (DOMAINE DES COMTES LAFON),Mistral,França,DOMAINE DES COMTES LAFON,Tinto,2011,899.5,15,1500ml,1,GF,0097985150011,,,Bourgogne,,6.5,2026/01/16 08:00:02.963000000,4843.4477,4828.4477,
26695,MORELLINO DI SCANSANO CASTELLO DI MONTEPO 2010 (TTO) (CASTELLO DI MONTEPO/JACOPO BIONDI SANTI),Mistral,Itália,CASTELLO DI MONTEPÒ,Tinto,2010,89.9,30,750ml,9,GF,8033210410224,,,Toscana,Sangiovese Grosso (92%) e Cabernet Sauvignon (8%),6.5,2026/01/16 08:00:02.963000000,484.07554,454.07554,
26731,VINO NOBILE DI MONTEPULCIANO ASINONE 2010 (TTO) (POLIZIANO),Mistral,Itália,POLIZIANO,Tinto,2010,148.5,20,750ml,1,GF,8002312972008,,,Toscana,Prugnolo Gentile.,6.5,2026/01/16 08:00:02.963000000,799.6131,779.6131,
26828,DMG NICOLAS CATENA ZAPATA 2008 (TTO) (CATENA ZAPATA),Mistral,Argentina,CATENA ZAPATA,Tinto,2008,1040,20,3000ml,2,GF,7794450090898,,,Mendoza,Cabernet Sauvignon (82%) e Malbec (18%),6.5,2026/01/16 08:00:02.963000000,5599.9839999999995,5579.9839999999995,
26950,BORDEAUX SIGNATURES BLANC 2013 (BCO) (SCHRODER E SCHYLER),Mistral,França,SCHRÖDER & SCHŸLER,Branco,2013,29.9,30,750ml,1,GF,3263070034840,,,Bordeaux,Sauvignon Blanc (90%) e Sémillon (10%),6.5,2026/01/16 08:00:02.963000000,160.99954,130.99954,
27268,MOULIN A VENT CH. DES JACQUES 2012 (TTO) (LOUIS JADOT),Mistral,França,LOUIS JADOT,Tinto,2012,69.9,30,750ml,1,,,,,Bourgogne,Gamay (100%),6.5,2026/01/16 08:00:02.963000000,376.38354000000004,346.38354000000004,
27314,MEIA CH. BERNADOTTE 2011 (TTO) (CRU BOURGEOIS),Mistral,França,CRU BOURGEOIS,Tinto,2011,46.9,30,375ml,2,,,,,Bordeaux,"Cabernet Sauvignon (49%), Merlot (48%), Cabernet Franc (3%)",6.5,2026/01/16 08:00:02.963000000,252.53773999999999,222.53773999999999,
28061,CH. TOUR DE MIRAMBEAU LA RESERVE BLANC 2014 (BCO) (CHATEAU TOUR DE MIRAMBEAU),Mistral,França,CHÂTEAU TOUR DE MIRAMBEAU,Branco,2014,38.9,30,750ml,1,GF,3375080344519,,,Bordeaux,Sauvignon Blanc (70%) e Sémillon (30%),6.5,2026/01/16 08:00:02.963000000,209.46094,179.46094,
28214,GRANDS ECHEZEAUX GRAND CRU 2013 (TTO) (JOSEPH DROUHIN),Mistral,França,JOSEPH DROUHIN,Tinto,2013,999,15,750ml,2,,,,,Bourgogne,Pinot Noir (100%),6.5,2026/01/16 08:00:02.963000000,5379.2154,5364.2154,
28264,MACON VILLAGES UCHIZY LES MARANCHES 2013 (BCO) (LES HERITIERS DU COMTE LAFON),Mistral,França,LES HÉRITIERS DU COMTE LAFON,Branco,2013,79.9,15,750ml,1,GF,0097985151162,,,Bourgogne,Chardonnay (100%),6.5,2026/01/16 08:00:02.963000000,430.22954000000004,415.22954000000004,
28277,VERNACCIA DI SAN GIMIGNANO 2014 (BCO) (FONTALEONI),Mistral,Itália,FONTALEONI,Branco,2014,34.9,30,750ml,5,,,,,Toscana,Vernaccia (100%),6.5,2026/01/16 08:00:02.963000000,187.92254,157.92254,
29330,MONTRACHET MARQUIS DE LAGUICHE 2014 (BCO) (JOSEPH DROUHIN),Mistral,França,JOSEPH DROUHIN,Branco,2014,1699.5,20,750ml,1,GF,012086391118,,,Bourgogne,Chardonnay,6.5,2026/01/16 08:00:02.963000000,9151.1277,9131.1277,
29869,DV CATENA CABERNET SAUVIGNON MALBEC 2015 (TTO) (CATENA ZAPATA),Mistral,Argentina,CATENA ZAPATA,Tinto,2015,38.9,35,750ml,1,GF,7794450090492,,,Mendoza,Malbec (50%) e Cabernet Sauvignon (50%),6.5,2026/01/16 08:00:02.963000000,209.46094,174.46094,
